Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  140993/281986      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [112]
                0.00    0.00  140993/281986      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [150]
[256]    0.0    0.00    0.00  281986         unsigned int* std::__niter_base<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [256]
                0.00    0.00  281986/575574      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [249]
-----------------------------------------------
                0.00    0.00  275827/275827      unsigned int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*) [250]
[257]    0.0    0.00    0.00  275827         void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<unsigned int, unsigned int>(unsigned int*, unsigned int*) [257]
-----------------------------------------------
                0.00    0.00    3722/271003      std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::~_Temporary_value() [283]
                0.00    0.00  267281/271003      std::vector<unsigned int, std::allocator<unsigned int> >::pop_back() [259]
[258]    0.0    0.00    0.00  271003         void std::destroy_at<unsigned int>(unsigned int*) [258]
-----------------------------------------------
                0.00    0.00  267281/267281      BigInteger::trim() [62]
[259]    0.0    0.00    0.00  267281         std::vector<unsigned int, std::allocator<unsigned int> >::pop_back() [259]
                0.00    0.00  267281/271003      void std::destroy_at<unsigned int>(unsigned int*) [258]
-----------------------------------------------
                0.00    0.00  192051/192051      std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&) [71]
[260]    0.0    0.00    0.00  192051         std::vector<unsigned int, std::allocator<unsigned int> >::capacity() const [260]
-----------------------------------------------
                0.00    0.00  140993/140993      void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [262]
[261]    0.0    0.00    0.00  140993         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [261]
-----------------------------------------------
                0.00    0.00  140993/140993      std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&) [71]
[262]    0.0    0.00    0.00  140993         void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [262]
                0.00    0.00  140993/140993      void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [261]
-----------------------------------------------
                0.00    0.00       1/82372       CATCH2_INTERNAL_TEST_22() [115]
                0.00    0.00       2/82372       CATCH2_INTERNAL_TEST_20() [14]
                0.00    0.00   82369/82372       BigInteger::BigInteger(long) [50]
[263]    0.0    0.00    0.00   82372         std::numeric_limits<long>::min() [263]
-----------------------------------------------
                0.00    0.00   82366/82366       BigInteger::BigInteger(long) [50]
[264]    0.0    0.00    0.00   82366         std::abs(long) [264]
-----------------------------------------------
                0.00    0.00   61086/61086       unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int const, unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [92]
[265]    0.0    0.00    0.00   61086         void std::__copy_move<false, false, std::random_access_iterator_tag>::__assign_one<unsigned int, unsigned int const>(unsigned int*, unsigned int const*) [265]
-----------------------------------------------
                0.00    0.00       1/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) [470]
                0.00    0.00       3/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [399]
                0.00    0.00      12/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long) [333]
                0.00    0.00      74/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [347]
                0.00    0.00      74/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [346]
                0.00    0.00      90/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [339]
                0.00    0.00     101/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [336]
                0.00    0.00     159/43904       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [7026]
                0.00    0.00     417/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [304]
                0.00    0.00     480/43904       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [302]
                0.00    0.00     898/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [289]
                0.00    0.00    1136/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [287]
                0.00    0.00   40459/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) const [268]
[266]    0.0    0.00    0.00   43904         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [266]
-----------------------------------------------
                0.00    0.00       1/41255       CATCH2_INTERNAL_TEST_16() [102]
                0.00    0.00       9/41255       bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [424]
                0.00    0.00      74/41255       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [346]
                0.00    0.00     168/41255       bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [343]
                0.00    0.00     243/41255       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::empty() const [326]
                0.00    0.00     299/41255       Catch::StringRef::StringRef(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2241]
                0.00    0.00     417/41255       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [304]
                0.00    0.00   40044/41255       BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
[267]    0.0    0.00    0.00   41255         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [267]
-----------------------------------------------
                0.00    0.00   40459/40459       BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
[268]    0.0    0.00    0.00   40459         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) const [268]
                0.00    0.00   40459/43904       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [266]
-----------------------------------------------
                0.00    0.00   10114/10114       unsigned int* std::__copy_move_a2<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [271]
[269]    0.0    0.00    0.00   10114         unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*) [269]
                0.00    0.00    4789/4789        void std::__copy_move<false, false, std::random_access_iterator_tag>::__assign_one<unsigned int, unsigned int>(unsigned int*, unsigned int*) [275]
-----------------------------------------------
                0.00    0.00   10114/10114       unsigned int* std::__copy_move_a<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [175]
[270]    0.0    0.00    0.00   10114         unsigned int* std::__copy_move_a1<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [270]
                0.00    0.00   10114/10114       unsigned int* std::__copy_move_a2<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [271]
-----------------------------------------------
                0.00    0.00   10114/10114       unsigned int* std::__copy_move_a1<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [270]
[271]    0.0    0.00    0.00   10114         unsigned int* std::__copy_move_a2<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [271]
                0.00    0.00   10114/10114       unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*) [269]
-----------------------------------------------
                0.00    0.00    3722/7444        std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::_Temporary_value<unsigned int const&>(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned int const&) [282]
                0.00    0.00    3722/7444        std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::~_Temporary_value() [283]
[272]    0.0    0.00    0.00    7444         std::vector<unsigned int, std::allocator<unsigned int> >::_Temporary_value::_M_ptr() [272]
-----------------------------------------------
                0.00    0.00    7444/7444        unsigned int* std::__uninitialized_move_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [177]
